SalesOrderNumber	OrderDate	ResellerKey	EmployeeKey	SalesTerritoryKey
SO51817	Thursday, August 22, 2019	615	295	8
SO51869	Saturday, August 31, 2019	615	295	8
SO53462	Tuesday, September 3, 2019	338	295	8
SO53504	Wednesday, September 11, 2019	212	295	8
SO53516	Thursday, September 12, 2019	633	295	8
SO53593	Wednesday, September 25, 2019	104	295	8
SO53604	Friday, September 27, 2019	104	295	8
SO55237	Thursday, October 3, 2019	248	295	8
SO55272	Monday, October 14, 2019	572	295	8
SO55312	Saturday, October 26, 2019	392	295	8
SO57020	Saturday, November 2, 2019	681	295	8
SO57078	Monday, November 11, 2019	663	295	8
SO57156	Sunday, November 24, 2019	446	295	8
SO58902	Sunday, December 1, 2019	633	295	8
SO58952	Monday, December 9, 2019	212	295	8
SO58967	Thursday, December 12, 2019	122	295	8
SO59047	Wednesday, December 25, 2019	518	295	8
SO59053	Thursday, December 26, 2019	14	295	8
SO61176	Wednesday, January 1, 2020	248	295	8
SO61242	Friday, January 24, 2020	392	295	8
SO61252	Saturday, January 25, 2020	639	295	8
SO63168	Monday, February 10, 2020	663	295	8
SO63172	Monday, February 10, 2020	446	295	8
SO63206	Monday, February 17, 2020	554	295	8
SO63260	Monday, February 24, 2020	615	295	8
SO65089	Sunday, March 1, 2020	518	295	8
SO65292	Thursday, March 26, 2020	104	295	8
SO65295	Friday, March 27, 2020	633	295	8
SO65297	Friday, March 27, 2020	122	295	8
SO67296	Tuesday, April 14, 2020	572	295	8
SO67323	Thursday, April 23, 2020	639	295	8
SO69388	Friday, May 1, 2020	663	295	8
SO69457	Tuesday, May 12, 2020	446	295	8
SO46982	Monday, August 13, 2018	157	290	7
SO49452	Monday, March 4, 2019	67	290	7
SO51811	Tuesday, August 20, 2019	70	290	10
SO53461	Monday, September 2, 2019	67	290	7
SO53519	Friday, September 13, 2019	122	290	8
SO55274	Monday, October 14, 2019	572	290	8
SO57177	Thursday, November 28, 2019	615	290	8
SO61198	Thursday, January 9, 2020	572	290	8
SO63161	Saturday, February 8, 2020	247	290	7
SO67203	Wednesday, April 1, 2020	639	290	8
SO69551	Friday, May 29, 2020	214	290	10
SO53588	Tuesday, September 24, 2019	69	294	9
SO53594	Wednesday, September 25, 2019	555	294	9
SO57059	Friday, November 8, 2019	159	294	9
SO59045	Tuesday, December 24, 2019	555	294	9
SO61245	Friday, January 24, 2020	664	294	9
SO63203	Monday, February 17, 2020	411	294	9
SO44532	Wednesday, November 15, 2017	548	272	5
SO46628	Tuesday, July 10, 2018	440	272	5
SO47010	Tuesday, August 21, 2018	296	272	5
SO49872	Sunday, April 21, 2019	603	272	5
SO65298	Friday, March 27, 2020	116	272	5
SO47426	Wednesday, September 19, 2018	222	282	3
SO49131	Wednesday, February 20, 2019	348	282	3
SO50319	Friday, May 31, 2019	348	282	3
SO63215	Tuesday, February 18, 2020	348	282	3
SO69425	Thursday, May 7, 2020	527	287	3
SO43914	Tuesday, August 29, 2017	401	287	1
SO45292	Friday, February 9, 2018	696	287	1
SO46382	Monday, June 25, 2018	438	282	1
SO47667	Wednesday, October 3, 2018	7	282	1
SO47722	Monday, October 29, 2018	626	282	1
SO47985	Monday, November 5, 2018	115	282	1
SO48765	Saturday, January 19, 2019	7	282	1
SO49107	Thursday, February 14, 2019	115	282	1
SO49114	Saturday, February 16, 2019	43	282	1
SO49861	Wednesday, April 17, 2019	7	282	1
SO50207	Saturday, May 4, 2019	115	282	1
SO50227	Friday, May 10, 2019	564	282	1
SO51167	Tuesday, July 30, 2019	673	282	1
SO53473	Thursday, September 5, 2019	601	282	1
SO55271	Sunday, October 13, 2019	673	282	1
SO57025	Sunday, November 3, 2019	115	282	1
SO59061	Sunday, December 29, 2019	438	282	1
SO61253	Sunday, January 26, 2020	673	282	1
SO63143	Wednesday, February 5, 2020	115	282	1
SO65179	Thursday, March 5, 2020	601	282	1
SO69407	Monday, May 4, 2020	115	282	1
SO44554	Saturday, November 25, 2017	541	286	1
SO45041	Tuesday, January 2, 2018	577	286	1
SO45267	Friday, February 2, 2018	271	286	1
SO46092	Saturday, May 26, 2018	541	286	1
SO46990	Wednesday, August 15, 2018	73	286	1
SO47043	Sunday, August 26, 2018	541	286	1
SO47382	Sunday, September 9, 2018	37	286	1
SO47442	Wednesday, September 26, 2018	542	286	1
SO49543	Saturday, March 30, 2019	542	286	1
SO43669	Saturday, July 8, 2017	578	289	1
SO43686	Saturday, July 22, 2017	344	289	1
SO44284	Saturday, October 7, 2017	146	289	1
SO44516	Friday, November 10, 2017	74	289	1
SO44741	Saturday, December 2, 2017	92	289	1
SO45570	Sunday, March 25, 2018	20	289	1
SO45790	Saturday, April 7, 2018	200	289	1
SO46322	Friday, June 1, 2018	128	289	1
SO46612	Thursday, July 5, 2018	398	289	1
SO46978	Sunday, August 12, 2018	56	289	1
SO47051	Monday, August 27, 2018	326	289	1
SO47349	Saturday, September 1, 2018	128	289	1
SO47448	Thursday, September 27, 2018	488	289	1
SO48029	Friday, November 16, 2018	645	289	1
SO48058	Wednesday, November 21, 2018	596	289	1
SO48732	Thursday, January 3, 2019	200	289	1
SO48747	Saturday, January 12, 2019	380	289	1
SO48756	Tuesday, January 15, 2019	578	289	1
SO48782	Friday, January 25, 2019	344	289	1
SO49043	Saturday, February 2, 2019	164	289	1
SO49142	Saturday, February 23, 2019	596	289	1
SO49143	Saturday, February 23, 2019	669	289	1
SO49539	Friday, March 29, 2019	20	289	1
SO49544	Sunday, March 31, 2019	488	289	1
SO49858	Monday, April 15, 2019	398	289	1
SO50240	Monday, May 13, 2019	645	289	1
SO50287	Thursday, May 23, 2019	669	289	1
SO50299	Monday, May 27, 2019	596	289	1
SO51093	Thursday, July 4, 2019	560	289	1
SO51163	Monday, July 29, 2019	344	289	1
SO51792	Monday, August 19, 2019	164	289	1
SO51863	Friday, August 30, 2019	596	289	1
SO53522	Friday, September 13, 2019	38	289	1
SO53617	Saturday, September 28, 2019	470	289	1
SO55246	Sunday, October 6, 2019	578	289	1
SO55278	Tuesday, October 15, 2019	380	289	1
SO55289	Friday, October 18, 2019	560	289	1
SO57151	Saturday, November 23, 2019	669	289	1
SO57163	Monday, November 25, 2019	645	289	1
SO58966	Wednesday, December 11, 2019	38	289	1
SO61183	Sunday, January 5, 2020	398	289	1
SO61185	Sunday, January 5, 2020	560	289	1
SO61207	Monday, January 13, 2020	578	289	1
SO63265	Monday, February 24, 2020	645	289	1
SO63287	Friday, February 28, 2020	669	289	1
SO65203	Monday, March 9, 2020	38	289	1
SO67269	Monday, April 6, 2020	560	289	1
SO67310	Saturday, April 18, 2020	578	289	1
SO67334	Monday, April 27, 2020	344	289	1
SO69458	Tuesday, May 12, 2020	645	289	1
SO69487	Sunday, May 17, 2020	56	289	1
SO69488	Sunday, May 17, 2020	2	289	1
SO69524	Sunday, May 24, 2020	669	289	1
SO69529	Tuesday, May 26, 2020	596	289	1
SO48014	Tuesday, November 13, 2018	73	293	1
SO48064	Friday, November 23, 2018	541	293	1
SO48322	Wednesday, December 12, 2018	37	293	1
SO48326	Thursday, December 13, 2018	379	293	1
SO49051	Sunday, February 3, 2019	217	293	1
SO49059	Monday, February 4, 2019	73	293	1
SO49081	Saturday, February 9, 2019	559	293	1
SO49112	Friday, February 15, 2019	289	293	1
SO49150	Monday, February 25, 2019	541	293	1
SO49500	Sunday, March 17, 2019	37	293	1
SO49846	Thursday, April 11, 2019	19	293	1
SO49847	Friday, April 12, 2019	325	293	1
SO50267	Monday, May 20, 2019	217	293	1
SO50305	Tuesday, May 28, 2019	541	293	1
SO51797	Monday, August 19, 2019	217	293	1
SO51859	Thursday, August 29, 2019	181	293	1
SO51865	Saturday, August 31, 2019	541	293	1
SO53487	Saturday, September 7, 2019	37	293	1
SO53603	Friday, September 27, 2019	604	293	1
SO55295	Sunday, October 20, 2019	668	293	1
SO57090	Wednesday, November 13, 2019	559	293	1
SO57167	Tuesday, November 26, 2019	181	293	1
SO58901	Sunday, December 1, 2019	595	293	1
SO58933	Wednesday, December 4, 2019	37	293	1
SO58999	Tuesday, December 17, 2019	379	293	1
SO63142	Wednesday, February 5, 2020	217	293	1
SO63276	Wednesday, February 26, 2020	559	293	1
SO65225	Friday, March 13, 2020	37	293	1
SO65296	Friday, March 27, 2020	595	293	1
SO67309	Saturday, April 18, 2020	253	293	1
SO67337	Monday, April 27, 2020	325	293	1
SO69420	Thursday, May 7, 2020	289	293	1
SO69423	Thursday, May 7, 2020	307	293	1
SO69484	Saturday, May 16, 2020	217	293	1
SO69530	Tuesday, May 26, 2020	181	293	1
SO48783	Saturday, January 26, 2019	161	283	2
SO49050	Sunday, February 3, 2019	36	283	2
SO49108	Friday, February 15, 2019	107	283	2
SO49530	Wednesday, March 27, 2019	143	283	2
SO49874	Tuesday, April 23, 2019	269	283	2
SO49881	Friday, April 26, 2019	161	283	2
SO50243	Tuesday, May 14, 2019	540	283	2
SO50278	Tuesday, May 21, 2019	270	283	2
SO50283	Wednesday, May 22, 2019	432	283	2
SO50732	Sunday, June 23, 2019	503	283	2
SO50741	Tuesday, June 25, 2019	143	283	2
SO50755	Saturday, June 29, 2019	636	283	2
SO51782	Sunday, August 18, 2019	521	283	2
SO51794	Monday, August 19, 2019	378	283	2
SO51841	Monday, August 26, 2019	432	283	2
SO51866	Saturday, August 31, 2019	251	283	2
SO53620	Sunday, September 29, 2019	576	283	2
SO57101	Friday, November 15, 2019	558	283	2
SO57102	Friday, November 15, 2019	162	283	2
SO57114	Sunday, November 17, 2019	270	283	2
SO57117	Sunday, November 17, 2019	251	283	2
SO57123	Monday, November 18, 2019	432	283	2
SO57146	Friday, November 22, 2019	593	283	2
SO58945	Saturday, December 7, 2019	53	283	2
SO59007	Wednesday, December 18, 2019	636	283	2
SO59056	Friday, December 27, 2019	503	283	2
SO61191	Monday, January 6, 2020	305	283	2
SO63199	Sunday, February 16, 2020	107	283	2
SO63221	Wednesday, February 19, 2020	593	283	2
SO63232	Friday, February 21, 2020	396	283	2
SO63274	Wednesday, February 26, 2020	251	283	2
SO65153	Sunday, March 1, 2020	557	283	2
SO65308	Saturday, March 28, 2020	503	283	2
SO65321	Tuesday, March 31, 2020	576	283	2
SO67350	Thursday, April 30, 2020	305	283	2
SO69402	Sunday, May 3, 2020	36	283	2
SO69438	Saturday, May 9, 2020	270	283	2
SO69523	Sunday, May 24, 2020	251	283	2
SO43667	Thursday, July 6, 2017	646	283	3
SO43874	Saturday, August 19, 2017	22	283	3
SO44076	Tuesday, September 5, 2017	562	283	3
SO44482	Thursday, November 2, 2017	129	283	3
SO44519	Sunday, November 12, 2017	22	283	3
SO44536	Thursday, November 16, 2017	148	283	3
SO44543	Saturday, November 18, 2017	58	283	3
SO45519	Friday, March 2, 2018	562	283	3
SO46078	Tuesday, May 22, 2018	148	283	3
SO46081	Wednesday, May 23, 2018	58	283	3
SO46371	Thursday, June 21, 2018	111	283	3
SO47020	Thursday, August 23, 2018	237	283	3
SO47022	Thursday, August 23, 2018	58	283	3
SO47064	Wednesday, August 29, 2018	694	283	3
SO47393	Wednesday, September 12, 2018	472	283	3
SO48013	Tuesday, November 13, 2018	22	283	3
SO48044	Saturday, November 17, 2018	58	283	3
SO48091	Friday, November 30, 2018	694	283	3
SO48367	Monday, December 24, 2018	39	283	3
SO48382	Friday, December 28, 2018	544	283	3
SO48773	Wednesday, January 23, 2019	643	283	3
SO48785	Saturday, January 26, 2019	431	283	3
SO49128	Tuesday, February 19, 2019	198	283	3
SO49135	Thursday, February 21, 2019	323	283	3
SO49455	Monday, March 4, 2019	306	283	3
SO50711	Sunday, June 16, 2019	288	283	3
SO50714	Tuesday, June 18, 2019	306	283	3
SO51709	Monday, August 5, 2019	198	283	3
SO57038	Wednesday, November 6, 2019	377	283	3
SO63191	Friday, February 14, 2020	377	283	3
SO63193	Saturday, February 15, 2020	360	283	3
SO63226	Wednesday, February 19, 2020	287	283	3
SO63286	Thursday, February 27, 2020	323	283	3
SO69480	Saturday, May 16, 2020	360	283	3
SO69547	Thursday, May 28, 2020	323	283	3
SO49044	Saturday, February 2, 2019	449	283	5
SO51796	Monday, August 19, 2019	449	283	5
SO59039	Monday, December 23, 2019	467	283	5
SO63190	Friday, February 14, 2020	449	283	5
SO43660	Saturday, July 1, 2017	117	285	5
SO43685	Friday, July 21, 2017	458	285	5
SO43903	Saturday, August 26, 2017	63	285	5
SO44122	Monday, September 25, 2017	369	285	5
SO44302	Tuesday, October 17, 2017	603	285	5
SO44310	Tuesday, October 24, 2017	458	285	5
SO44769	Tuesday, December 19, 2017	116	285	5
SO45275	Monday, February 5, 2018	531	285	5
SO45312	Saturday, February 17, 2018	548	285	5
SO45558	Sunday, March 18, 2018	368	285	5
SO45806	Monday, April 23, 2018	458	285	5
SO46070	Saturday, May 19, 2018	548	285	5
SO46329	Sunday, June 3, 2018	314	285	5
SO46635	Saturday, July 14, 2018	628	285	5
SO46636	Saturday, July 14, 2018	494	285	5
SO46637	Saturday, July 14, 2018	27	285	5
SO46641	Monday, July 16, 2018	242	285	5
SO46644	Monday, July 16, 2018	423	285	5
SO46674	Saturday, July 28, 2018	603	285	5
SO46952	Monday, August 6, 2018	524	285	5
SO47023	Thursday, August 23, 2018	152	285	5
SO47038	Saturday, August 25, 2018	224	285	5
SO47044	Sunday, August 26, 2018	63	285	5
SO47058	Tuesday, August 28, 2018	495	285	5
SO47392	Wednesday, September 12, 2018	675	285	5
SO47414	Monday, September 17, 2018	225	285	5
SO47660	Monday, October 1, 2018	117	285	5
SO47682	Monday, October 8, 2018	440	285	5
SO47727	Tuesday, October 30, 2018	494	285	5
SO47728	Tuesday, October 30, 2018	603	285	5
SO47729	Tuesday, October 30, 2018	242	285	5
SO47971	Friday, November 2, 2018	531	285	5
SO48067	Sunday, November 25, 2018	63	285	5
SO48335	Saturday, December 15, 2018	675	285	5
SO48752	Sunday, January 13, 2019	440	285	5
SO48792	Wednesday, January 30, 2019	242	285	5
SO48793	Thursday, January 31, 2019	494	285	5
SO48794	Thursday, January 31, 2019	603	285	5
SO49088	Sunday, February 10, 2019	62	285	5
SO49110	Friday, February 15, 2019	99	285	5
SO49144	Saturday, February 23, 2019	224	285	5
SO49148	Monday, February 25, 2019	63	285	5
SO49443	Friday, March 1, 2019	651	285	5
SO49470	Thursday, March 7, 2019	225	285	5
SO49516	Friday, March 22, 2019	602	285	5
SO49835	Saturday, April 6, 2019	440	285	5
SO49842	Tuesday, April 9, 2019	242	285	5
SO49857	Monday, April 15, 2019	117	285	5
SO50273	Tuesday, May 21, 2019	99	285	5
SO50286	Wednesday, May 22, 2019	224	285	5
SO50288	Thursday, May 23, 2019	296	285	5
SO50303	Tuesday, May 28, 2019	63	285	5
SO50691	Tuesday, June 11, 2019	651	285	5
SO50723	Thursday, June 20, 2019	675	285	5
SO50759	Sunday, June 30, 2019	98	285	5
SO51086	Tuesday, July 2, 2019	117	285	5
SO51107	Wednesday, July 10, 2019	440	285	5
SO51118	Sunday, July 14, 2019	242	285	5
SO51162	Monday, July 29, 2019	458	285	5
SO51759	Wednesday, August 14, 2019	134	285	5
SO51799	Tuesday, August 20, 2019	99	285	5
SO51816	Thursday, August 22, 2019	612	285	5
SO51854	Wednesday, August 28, 2019	152	285	5
SO51868	Saturday, August 31, 2019	495	285	5
SO53622	Monday, September 30, 2019	602	285	5
SO55255	Monday, October 7, 2019	440	285	5
SO55279	Tuesday, October 15, 2019	153	285	5
SO55281	Tuesday, October 15, 2019	117	285	5
SO55292	Saturday, October 19, 2019	459	285	5
SO55304	Wednesday, October 23, 2019	458	285	5
SO57089	Wednesday, November 13, 2019	152	285	5
SO57108	Saturday, November 16, 2019	99	285	5
SO57158	Sunday, November 24, 2019	612	285	5
SO57175	Thursday, November 28, 2019	495	285	5
SO57190	Saturday, November 30, 2019	8	285	5
SO58954	Tuesday, December 10, 2019	386	285	5
SO59069	Monday, December 30, 2019	602	285	5
SO59073	Tuesday, December 31, 2019	171	285	5
SO61233	Tuesday, January 21, 2020	387	285	5
SO61259	Wednesday, January 29, 2020	458	285	5
SO63185	Wednesday, February 12, 2020	80	285	5
SO63220	Wednesday, February 19, 2020	8	285	5
SO63234	Friday, February 21, 2020	9	285	5
SO63238	Friday, February 21, 2020	612	285	5
SO63248	Saturday, February 22, 2020	134	285	5
SO63259	Monday, February 24, 2020	152	285	5
SO65165	Tuesday, March 3, 2020	477	285	5
SO65259	Friday, March 20, 2020	351	285	5
SO65265	Sunday, March 22, 2020	699	285	5
SO65272	Sunday, March 22, 2020	602	285	5
SO67281	Friday, April 10, 2020	440	285	5
SO67313	Monday, April 20, 2020	27	285	5
SO67340	Tuesday, April 28, 2020	458	285	5
SO67341	Tuesday, April 28, 2020	387	285	5
SO69403	Sunday, May 3, 2020	80	285	5
SO69459	Tuesday, May 12, 2020	296	285	5
SO69496	Tuesday, May 19, 2020	134	285	5
SO69519	Saturday, May 23, 2020	152	285	5
SO43696	Monday, July 31, 2017	603	285	5
SO43887	Tuesday, August 22, 2017	548	285	5
SO44106	Thursday, September 21, 2017	116	285	5
SO45066	Friday, January 26, 2018	458	285	5
SO46104	Thursday, May 31, 2018	495	285	5
SO46354	Wednesday, June 13, 2018	116	285	5
SO46935	Wednesday, August 1, 2018	334	291	6
SO46945	Sunday, August 5, 2018	191	291	6
SO46946	Sunday, August 5, 2018	568	291	6
SO46975	Saturday, August 11, 2018	478	291	6
SO47017	Tuesday, August 21, 2018	137	291	6
SO47390	Wednesday, September 12, 2018	587	291	6
SO47412	Sunday, September 16, 2018	460	291	6
SO47964	Thursday, November 1, 2018	334	291	6
SO47974	Saturday, November 3, 2018	191	291	6
SO48000	Friday, November 9, 2018	478	291	6
SO48008	Sunday, November 11, 2018	677	291	6
SO48040	Saturday, November 17, 2018	137	291	6
SO48074	Monday, November 26, 2018	532	291	6
SO48287	Saturday, December 1, 2018	654	291	6
SO48291	Sunday, December 2, 2018	388	291	6
SO48303	Thursday, December 6, 2018	551	291	6
SO48330	Saturday, December 15, 2018	406	291	6
SO48337	Sunday, December 16, 2018	586	291	6
SO48354	Thursday, December 20, 2018	46	291	6
SO48355	Thursday, December 20, 2018	262	291	6
SO48779	Thursday, January 24, 2019	425	291	6
SO49042	Saturday, February 2, 2019	334	291	6
SO49047	Saturday, February 2, 2019	191	291	6
SO49060	Tuesday, February 5, 2019	280	291	6
SO49075	Thursday, February 7, 2019	137	291	6
SO49087	Sunday, February 10, 2019	478	291	6
SO49089	Sunday, February 10, 2019	677	291	6
SO49098	Tuesday, February 12, 2019	568	291	6
SO49453	Monday, March 4, 2019	551	291	6
SO49454	Monday, March 4, 2019	47	291	6
SO49469	Thursday, March 7, 2019	701	291	6
SO50190	Wednesday, May 1, 2019	334	291	6
SO50223	Thursday, May 9, 2019	677	291	6
SO50233	Saturday, May 11, 2019	335	291	6
SO50239	Monday, May 13, 2019	280	291	6
SO50271	Tuesday, May 21, 2019	478	291	6
SO50308	Wednesday, May 29, 2019	226	291	6
SO50660	Saturday, June 1, 2019	388	291	6
SO50667	Tuesday, June 4, 2019	47	291	6
SO50674	Thursday, June 6, 2019	424	291	6
SO50735	Monday, June 24, 2019	701	291	6
SO51692	Friday, August 2, 2019	334	291	6
SO51702	Saturday, August 3, 2019	28	291	6
SO51727	Wednesday, August 7, 2019	478	291	6
SO51756	Tuesday, August 13, 2019	335	291	6
SO53481	Saturday, September 7, 2019	443	291	6
SO53486	Saturday, September 7, 2019	172	291	6
SO53529	Sunday, September 15, 2019	701	291	6
SO53558	Friday, September 20, 2019	587	291	6
SO57047	Thursday, November 7, 2019	478	291	6
SO57073	Sunday, November 10, 2019	316	291	6
SO57095	Thursday, November 14, 2019	334	291	6
SO57100	Friday, November 15, 2019	65	291	6
SO58938	Friday, December 6, 2019	587	291	6
SO58955	Tuesday, December 10, 2019	407	291	6
SO58983	Saturday, December 14, 2019	551	291	6
SO58990	Sunday, December 15, 2019	443	291	6
SO59043	Tuesday, December 24, 2019	701	291	6
SO63122	Saturday, February 1, 2020	334	291	6
SO63138	Tuesday, February 4, 2020	101	291	6
SO63154	Friday, February 7, 2020	478	291	6
SO65166	Wednesday, March 4, 2020	551	291	6
SO65169	Wednesday, March 4, 2020	630	291	6
SO65187	Saturday, March 7, 2020	443	291	6
SO65197	Monday, March 9, 2020	407	291	6
SO65198	Monday, March 9, 2020	586	291	6
SO65216	Wednesday, March 11, 2020	550	291	6
SO65240	Tuesday, March 17, 2020	172	291	6
SO65290	Thursday, March 26, 2020	190	291	6
SO69389	Friday, May 1, 2020	65	291	6
SO69398	Saturday, May 2, 2020	28	291	6
SO69469	Thursday, May 14, 2020	334	291	6
SO43846	Wednesday, August 2, 2017	318	284	6
SO43847	Thursday, August 3, 2017	210	284	6
SO44104	Tuesday, September 19, 2017	498	284	6
SO44112	Friday, September 22, 2017	588	284	6
SO44486	Thursday, November 2, 2017	318	284	6
SO44766	Tuesday, December 19, 2017	498	284	6
SO46031	Wednesday, May 2, 2018	318	284	6
SO46063	Thursday, May 17, 2018	534	284	6
SO46073	Sunday, May 20, 2018	661	284	6
SO46632	Friday, July 13, 2018	246	284	6
SO46929	Wednesday, August 1, 2018	390	284	6
SO46998	Friday, August 17, 2018	570	284	6
SO47361	Tuesday, September 4, 2018	631	284	6
SO47686	Wednesday, October 10, 2018	679	284	6
SO47961	Thursday, November 1, 2018	390	284	6
SO48022	Wednesday, November 14, 2018	570	284	6
SO48082	Wednesday, November 28, 2018	516	284	6
SO48297	Tuesday, December 4, 2018	613	284	6
SO48301	Wednesday, December 5, 2018	631	284	6
SO48736	Saturday, January 5, 2019	246	284	6
SO49055	Monday, February 4, 2019	462	284	6
SO49458	Tuesday, March 5, 2019	30	284	6
SO49508	Tuesday, March 19, 2019	300	284	6
SO49867	Thursday, April 18, 2019	679	284	6
SO50680	Friday, June 7, 2019	300	284	6
SO50708	Sunday, June 16, 2019	613	284	6
SO50710	Sunday, June 16, 2019	30	284	6
SO51114	Saturday, July 13, 2019	679	284	6
SO51754	Tuesday, August 13, 2019	570	284	6
SO51779	Saturday, August 17, 2019	390	284	6
SO55262	Thursday, October 10, 2019	679	284	6
SO57071	Saturday, November 9, 2019	570	284	6
SO57084	Tuesday, November 12, 2019	354	284	6
SO57092	Thursday, November 14, 2019	390	284	6
SO58939	Friday, December 6, 2019	228	284	6
SO59002	Tuesday, December 17, 2019	30	284	6
SO63119	Saturday, February 1, 2020	390	284	6
SO65192	Sunday, March 8, 2020	30	284	6
SO65217	Wednesday, March 11, 2020	637	284	6
SO65231	Saturday, March 14, 2020	228	284	6
SO67285	Friday, April 10, 2020	679	284	6
SO69390	Friday, May 1, 2020	390	284	6
SO69483	Saturday, May 16, 2020	462	284	6
SO69490	Monday, May 18, 2020	570	284	6
SO44529	Tuesday, November 14, 2017	534	284	6
SO45268	Friday, February 2, 2018	318	284	6
SO45272	Friday, February 2, 2018	210	284	6
SO43893	Thursday, August 24, 2017	370	288	6
SO44512	Thursday, November 9, 2017	478	288	6
SO46075	Sunday, May 20, 2018	370	288	6
SO43852	Friday, August 4, 2017	568	288	6
SO43868	Monday, August 14, 2017	478	288	6
SO43882	Monday, August 21, 2017	335	288	6
SO44086	Friday, September 8, 2017	678	288	6
SO44527	Tuesday, November 14, 2017	335	288	6
SO44560	Sunday, November 26, 2017	532	288	6
SO45269	Friday, February 2, 2018	353	288	6
SO45276	Monday, February 5, 2018	11	288	6
SO45316	Saturday, February 17, 2018	137	288	6
SO45794	Thursday, April 12, 2018	83	288	6
SO46050	Sunday, May 13, 2018	478	288	6
SO46065	Friday, May 18, 2018	335	288	6
SO46328	Sunday, June 3, 2018	551	288	6
SO44082	Wednesday, September 6, 2017	47	272	6
SO47379	Saturday, September 8, 2018	424	272	6
SO47401	Friday, September 14, 2018	654	272	6
SO47981	Sunday, November 4, 2018	389	272	6
SO44508	Wednesday, November 8, 2017	471	272	4
SO50729	Saturday, June 22, 2019	330	272	4
SO65294	Thursday, March 26, 2020	489	272	4
SO43691	Tuesday, July 25, 2017	292	283	4
SO43863	Friday, August 11, 2017	471	283	4
SO43896	Friday, August 25, 2017	256	283	4
SO44748	Sunday, December 10, 2017	561	283	4
SO45528	Wednesday, March 7, 2018	561	283	4
SO46046	Friday, May 11, 2018	471	283	4
SO46335	Wednesday, June 6, 2018	561	283	4
SO46963	Wednesday, August 8, 2018	471	283	4
SO47029	Friday, August 24, 2018	256	283	4
SO47048	Sunday, August 26, 2018	255	283	4
SO47363	Tuesday, September 4, 2018	561	283	4
SO47370	Thursday, September 6, 2018	417	283	4
SO47375	Friday, September 7, 2018	382	283	4
SO48070	Sunday, November 25, 2018	255	283	4
SO48309	Friday, December 7, 2018	561	283	4
SO48316	Monday, December 10, 2018	382	283	4
SO48345	Tuesday, December 18, 2018	647	283	4
SO45287	Thursday, February 8, 2018	471	283	4
SO45533	Thursday, March 8, 2018	580	283	4
SO48784	Saturday, January 26, 2019	94	281	4
SO48787	Monday, January 28, 2019	292	281	4
SO49155	Wednesday, February 27, 2019	255	281	4
SO49474	Saturday, March 9, 2019	489	281	4
SO49491	Wednesday, March 13, 2019	417	281	4
SO50309	Wednesday, May 29, 2019	255	281	4
SO50670	Wednesday, June 5, 2019	561	281	4
SO51142	Saturday, July 20, 2019	597	281	4
SO51159	Sunday, July 28, 2019	94	281	4
SO51713	Monday, August 5, 2019	471	281	4
SO51867	Saturday, August 31, 2019	399	281	4
SO53466	Tuesday, September 3, 2019	561	281	4
SO53517	Thursday, September 12, 2019	291	281	4
SO53549	Thursday, September 19, 2019	382	281	4
SO55310	Friday, October 25, 2019	292	281	4
SO57169	Tuesday, November 26, 2019	256	281	4
SO58923	Tuesday, December 3, 2019	382	281	4
SO58964	Wednesday, December 11, 2019	291	281	4
SO58986	Sunday, December 15, 2019	561	281	4
SO58998	Tuesday, December 17, 2019	417	281	4
SO61251	Saturday, January 25, 2020	597	281	4
SO61261	Thursday, January 30, 2020	94	281	4
SO63187	Thursday, February 13, 2020	471	281	4
SO63258	Monday, February 24, 2020	399	281	4
SO65219	Thursday, March 12, 2020	561	281	4
SO65223	Thursday, March 12, 2020	382	281	4
SO65227	Friday, March 13, 2020	202	281	4
SO65266	Sunday, March 22, 2020	112	281	4
SO69486	Sunday, May 17, 2020	471	281	4
SO69549	Friday, May 29, 2020	607	281	4
SO44088	Saturday, September 9, 2017	624	287	4
SO44751	Monday, December 11, 2017	545	287	4
SO44760	Friday, December 15, 2017	473	287	4
SO45046	Saturday, January 6, 2018	383	287	4
SO45530	Wednesday, March 7, 2018	624	287	4
SO46337	Thursday, June 7, 2018	545	287	4
SO47360	Monday, September 3, 2018	311	287	4
SO47373	Friday, September 7, 2018	624	287	4
SO47386	Monday, September 10, 2018	473	287	4
SO47689	Thursday, October 11, 2018	491	287	4
SO48302	Wednesday, December 5, 2018	311	287	4
SO48312	Saturday, December 8, 2018	624	287	4
SO48327	Thursday, December 13, 2018	473	287	4
SO48737	Sunday, January 6, 2019	491	287	4
SO49456	Monday, March 4, 2019	624	287	4
SO49489	Wednesday, March 13, 2019	23	287	4
SO49506	Tuesday, March 19, 2019	473	287	4
SO49840	Monday, April 8, 2019	491	287	4
SO50713	Monday, June 17, 2019	624	287	4
SO50717	Tuesday, June 18, 2019	311	287	4
SO51133	Wednesday, July 17, 2019	185	287	4
SO53610	Saturday, September 28, 2019	113	287	4
SO55247	Sunday, October 6, 2019	95	287	4
SO55265	Friday, October 11, 2019	41	287	4
SO63192	Friday, February 14, 2020	77	287	4
SO65161	Tuesday, March 3, 2020	59	287	4
SO65239	Monday, March 16, 2020	473	287	4
SO65304	Friday, March 27, 2020	113	287	4
SO65307	Saturday, March 28, 2020	5	287	4
SO67311	Sunday, April 19, 2020	95	287	4
